Symbol,Name,IndustryCode,Industry
002030,Daan Gene Co Ltd Class A,56101020,"의료 장비, 물품 및 유통"
300294,China Resources Boya Bio pharmaceutical Group Co Ltd Class A,56201040,제약
002446,Guangdong Shenglu Telecommunication Tech Co Ltd Class A,57102010,통신 및 네트워킹
301559,CIMC Safeway Technologies Co Ltd Class A,52102010,산업용 기계 및 장비
301327,Shenzhen Hello Tech Energy Co Ltd Class A,52102030,전기 부품 및 장비
002651,Chengdu Leejun Industrial Co Ltd Class A,52102010,산업용 기계 및 장비
002471,Jiangsu Zhongchao Holding Co Ltd Class A,52102030,전기 부품 및 장비
002434,Zhejiang Wanliyang Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
002342,Juli Sling Co Ltd Class A,52102010,산업용 기계 및 장비
300527,China Harzone Industry Corp Ltd Class A,52102020,중장비 및 차량
002516,Kuangda Technology Group Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
002941,Xinjiang Communications Construction Group Co Ltd Class A,52201020,건설 및 엔지니어링
301323,Guangzhou Newlife New Material Co Ltd Class A,53101030,타이어 및 고무 제품
301580,Aidite Qinhuangdao Technology Co Ltd Class A,56101020,"의료 장비, 물품 및 유통"
301050,Chengdu RML Technology Co Ltd Class A,57101010,반도체
300109,Boai NKY Medical Holdings Ltd Class A,51101030,특수 화학제
002212,Topsec Technologies Group Inc Class A,57201030,온라인 서비스
300785,Beijing Zhidemai Technology Co Ltd Class A,57201030,온라인 서비스
002097,Sunward Intelligent Equipment Co Ltd Class A,52102020,중장비 및 차량
002782,Shenzhen Click Technology Co Ltd Class A,57104010,전자 장비 및 부품
300327,Sino Wealth Electronic Ltd Class A,57101010,반도체
301565,Sinolong New Materials Co Ltd Class A,51302010,용기(종이 제외) 및 포장재
301228,SEP Analytical (Shanghai) Co Ltd Class A,52203040,경영 지원 서비스
300641,Jiangsu Zhengdan Chemical Industry Co Ltd Class A,51101010,상품 화학
002527,Shanghai STEP Electric Corp Class A,52102010,산업용 기계 및 장비
301280,Zhejiang Zuch Technology Co Ltd Class A,57104010,전자 장비 및 부품
300926,Jiangsu Bojun Industrial Technology Co Ltd Class A,52102010,산업용 기계 및 장비
002833,Guangzhou Kdt Machinery Group Co Ltd Class A,52102010,산업용 기계 및 장비
300770,Guangdong South New Media Co Ltd Class A,53302020,방송
002267,Shaanxi Provincial Natural Gas Co Ltd Class A,50103030,오일 및 가스 수송 서비스
301667,Rnbc New Energy Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
002785,Xiamen Wanli Stone Stock Co Ltd Class A,51202010,건설 자재
000402,Financial Street Holdings Co Ltd Class A,60101010,"부동산 임대, 개발 및 운영"
002256,Zetta Group Co Ltd Class A,51101010,상품 화학
300520,GuoChuang Software Co Ltd Class A,57201020,소프트웨어
002721,Beijing Kingee Culture Development Co Ltd Class A,53202020,의류 및 액세서리
002023,Sichuan Haite High-tech Co Ltd Class A,52203040,경영 지원 서비스
002275,Guilin Sanjin Pharmaceutical Co Ltd Class A,56201040,제약
300702,Zhejiang Tianyu Pharmaceutical Co Ltd Class A,56201040,제약
300708,Focus Lightings Tech Co Ltd Class A,57101010,반도체
300895,Beijing Topnew Info & Tech Co Ltd Class A,57201010,IT 서비스 및 컨설팅
000722,Hunan Energy Group Development Co Ltd Class A,59101020,민자 발전 사업
001323,DeRucci Healthy Sleep Co Ltd Class A,53204040,가정용 가구
