Symbol,Name,IndustryCode,Industry
01900,China ITS Holdings Co Ltd,57201010,IT 서비스 및 컨설팅
08431,Hao Bai International (Cayman) Ltd,52201020,건설 및 엔지니어링
02176,CCID Consulting Co Ltd Class H,52203040,경영 지원 서비스
01490,AI X Tech Inc,53302010,광고 및 마케팅
00202,EverChina Intl Holdings Co Ltd,54102010,어업 및 농업
08189,Tianjin TEDA Biomedical Engineering Co Ltd Class H,51101020,농화학제
01540,Left Field Printing Group Ltd,52203020,상업 인쇄 서비스
02693,Anhui Jinyan Kaolin New Materials Co Ltd Class H,51201050,특수 채굴 및 금속
01545,Design Capital Ltd,53204040,가정용 가구
02017,Chanhigh Holdings Ltd,52201020,건설 및 엔지니어링
01667,Dimmi Life Holdings Ltd,52201020,건설 및 엔지니어링
02216,Broncus Holding Corp,56101010,첨단 의료 장비 및 기술
00096,Yusei Holdings Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
03688,Top Spring International Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
01661,China Frontier Technology Group,53302010,광고 및 마케팅
02497,Fujing Holdings Co Ltd,54102010,어업 및 농업
02237,China Graphite Group Ltd,51201050,특수 채굴 및 금속
00277,Tern Properties Co Ltd,60101010,"부동산 임대, 개발 및 운영"
01947,Meihao Medical Group Co Ltd,56102010,의료 시설 및 서비스
00943,Zhongzheng International Co Ltd,53204030,"가전제품, 도구 및 가정 용품"
09955,ClouDr Group Ltd,56101020,"의료 장비, 물품 및 유통"
00827,Ko Yo Chemical (Group) Ltd,51101020,농화학제
00339,WebX Holding Group Ltd,55601010,투자 지주 회사
00150,Hypebeast Ltd,53302010,광고 및 마케팅
00897,Wai Yuen Tong Medicine Holdings Ltd,56201040,제약
09998,Kwan Yong Holdings Ltd,52201020,건설 및 엔지니어링
01355,Biosysen Ltd,53301010,"호텔, 모텔 및 크루즈 라인"
02505,EDA Group Holdings Ltd,52405030,지상 화물 및 물류
01005,Matrix Holdings Ltd,53205010,장난감 및 어린이 제품
02102,Tak Lee Machinery Holdings Ltd,52102010,산업용 기계 및 장비
01455,Fourace Industries Group Holdings Ltd,53204030,"가전제품, 도구 및 가정 용품"
00187,Beijing Jingcheng Machinery Electric Co Ltd Class H,52102010,산업용 기계 및 장비
02250,BDuck Semk Holdings International Ltd,53302030,엔터테인먼트 제작
02222,NVC International Holdings Ltd,52102030,전기 부품 및 장비
00543,Pacific Online Ltd,57201030,온라인 서비스
01683,Hope Life International Holdings Ltd,53203010,주택 건설
00213,National Electronics Holdings Ltd,53202020,의류 및 액세서리
02263,Fu Shek Financial Holdings Ltd,55101030,소비자 대출
01778,Colour Life Services Group Co Ltd,60101020,부동산 서비스
00496,Kasen International Holdings Ltd,53204040,가정용 가구
00912,Suga International Holdings Ltd,57104010,전자 장비 및 부품
00629,Yue Da International Holdings Ltd,55101050,기업 금융 서비스
03302,Kinergy Corporation Ltd,52102010,산업용 기계 및 장비
01419,Human Health Holdings Ltd,56102010,의료 시설 및 서비스
00146,Tai Ping Carpets International Ltd,53204040,가정용 가구
01298,Yunnan Energy International Co Ltd,53203020,건설 자재 및 비품
03626,East Nova Holdings Limited,52203020,상업 인쇄 서비스
01827,Miricor Enterprises Holdings Ltd,54201030,개인 서비스
01592,Anchorstone Holdings Ltd,51202010,건설 자재
00046,Computer and Technologies Holdings Ltd,57201020,소프트웨어
00689,EPI (Holdings) Ltd,55101030,소비자 대출
01500,In Construction Holdings Ltd,52201020,건설 및 엔지니어링
01148,Xinchen China Power Holdings Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
01662,Yee Hop Holdings Ltd,54102010,어업 및 농업
00685,Media Chinese International Ltd,53302040,소비자 출판
01962,Evergreen Products Group Ltd,54201020,개인 생활 필수 용품
02421,KRP Development Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
01543,Guangdong Join-Share Financing Guarantee Investment Co Ltd Class H,55101050,기업 금융 서비스
00926,Besunyen Holdings Co Ltd,54102020,식품 가공
03860,EPS Creative Health Technology Group Ltd,53202020,의류 및 액세서리
01110,Kingworld Medicines Group Ltd,56201040,제약
01557,K. H. Group Holdings Ltd,52201020,건설 및 엔지니어링
00896,Hanison Construction Holdings Ltd,52201020,건설 및 엔지니어링
01633,Sheung Yue Group Holdings Ltd,52201020,건설 및 엔지니어링
01348,Quali-Smart Holdings Ltd,53205010,장난감 및 어린이 제품
08629,Guangdong Syntrust GK Testing and Certification Tech Service Center Co Ltd,52201020,건설 및 엔지니어링
02215,Dexin Services Group Ltd,60101020,부동산 서비스
01102,Enviro Energy International Holdings Ltd,51202010,건설 자재
01284,New Media Lab Ltd,53302010,광고 및 마케팅
00936,Kaisa Capital Investment Holdings Ltd,52102020,중장비 및 차량
01732,Xiangxing Technology Holding Ltd,52407020,항만 운영 및 서비스
00423,Hong Kong Economic Times Holdings Ltd,53302040,소비자 출판
02129,Legion Consortium Ltd,52405030,지상 화물 및 물류
00413,South China Holdings Co Ltd,53205010,장난감 및 어린이 제품
01273,Hong Kong Finance Group Ltd,55101050,기업 금융 서비스
00311,Luen Thai Holdings Ltd,53202020,의류 및 액세서리
00831,Convenience Retail Asia Ltd,54102020,식품 가공
02349,China AI Infrastructure Group Ltd,60101010,"부동산 임대, 개발 및 운영"
00607,Fullshare Holdings Ltd,52102040,중전기장비
00216,Chinney Investments Ltd,60101010,"부동산 임대, 개발 및 운영"
00508,Dingyi Group Investment Ltd,55101050,기업 금융 서비스
00713,World Houseware (Holdings) Ltd,53203020,건설 자재 및 비품
01955,Hong Kong Johnson Holdings Co Ltd,52203040,경영 지원 서비스
08050,City Coolxuan Co Ltd,57201010,IT 서비스 및 컨설팅
08146,Grace Wine Holdings Ltd,54101020,증류주 및 포도주
01222,Wang On Group Ltd,60101010,"부동산 임대, 개발 및 운영"
00132,Hing Yip Holdings Ltd,55101050,기업 금융 서비스
02405,Powerwin Tech Group Ltd,53302010,광고 및 마케팅
08610,BBSB International Ltd,52201020,건설 및 엔지니어링
02227,Solis Holdings Ltd,52201020,건설 및 엔지니어링
01153,Jiayuan Services Holdings Ltd,60101020,부동산 서비스
02663,KPA-BM Holdings Ltd,52201020,건설 및 엔지니어링
00938,Man Sang International Ltd,60101010,"부동산 임대, 개발 및 운영"
01650,Hygieia Group Ltd,52203040,경영 지원 서비스
00582,Shin Hwa World Ltd,53301030,카지노 및 도박
00575,Regent Pacific Group Ltd,56201040,제약
01389,Major Holdings Ltd,54301020,식품 소매 및 유통
01240,CNQC International Holdings Ltd,52201020,건설 및 엔지니어링
02297,Rainmed Medical Ltd,56101010,첨단 의료 장비 및 기술
01265,Tianjin Jinran Public Utilities Co Ltd Class H,50103030,오일 및 가스 수송 서비스
02210,Beijing Capital Jiaye Property Services Co Ltd Class H,60101020,부동산 서비스
00396,Hing Lee (HK) Holdings Limited,53204040,가정용 가구
02376,Lushang Life Services Co Ltd Class H,60101020,부동산 서비스
02369,Coolpad Group Ltd,57106020,전화 및 소형 장치
02258,Watts International Maritime Co Ltd,52201020,건설 및 엔지니어링
08502,Ocean Line Port Development Ltd,52407020,항만 운영 및 서비스
08090,Shandong Baogai New Materials Technology Co Ltd Class H,51202010,건설 자재
00329,OCI International Holdings Ltd,55102020,투자 관리 및 펀드 운영
01532,China Partytime Culture Holdings Ltd,53204040,가정용 가구
02132,Landrich Holding Ltd,52201020,건설 및 엔지니어링
01795,Yadong Group Holdings Ltd,53202010,직물 및 가죽제품
01596,Hebei Yichen Industrial Group Corp Ltd Class H,51201020,철 및 강철
01420,Chuan Holdings Ltd,52201020,건설 및 엔지니어링
00620,DTXS Silk Road Investment Holdings Co Ltd,53403030,가정용 가구 소매
08328,Xinyi Electric Storage Holdings Ltd,50201010,재생 가능 에너지 장비 및 서비스
